1	143.700
5	98.158
0	87.452
10	90.155
20	90.636
30	91.285
40	92.415
50	93.813
60	97.559
70	97.361
80	103.004
90	102.194
100	103.004
110	103.984
120	104.879
130	106.760
140	107.486
150	109.198
160	111.810
170	110.955
180	126.477
190	118.251
200	129.250
210	121.032
220	114.508
230	119.008
240	118.940
250	117.870
260	121.692
270	123.081
280	123.415
290	123.498
300	117.271
