Train Epoch: 1, Test set: Average loss: 1.9148, Accuracy: 3690/10000 (36.900%)
Train Epoch: 2, Test set: Average loss: 1.7370, Accuracy: 4395/10000 (43.950%)
Train Epoch: 3, Test set: Average loss: 1.7279, Accuracy: 4562/10000 (45.620%)
Train Epoch: 4, Test set: Average loss: 1.6204, Accuracy: 4577/10000 (45.770%)
Train Epoch: 5, Test set: Average loss: 1.4227, Accuracy: 5601/10000 (56.010%)
Train Epoch: 6, Test set: Average loss: 1.4508, Accuracy: 5575/10000 (55.750%)
Train Epoch: 7, Test set: Average loss: 1.3850, Accuracy: 5632/10000 (56.320%)
Train Epoch: 8, Test set: Average loss: 1.3842, Accuracy: 5648/10000 (56.480%)
Train Epoch: 9, Test set: Average loss: 1.3159, Accuracy: 6100/10000 (61.000%)
Train Epoch: 10, Test set: Average loss: 1.2736, Accuracy: 6174/10000 (61.740%)
Train Epoch: 11, Test set: Average loss: 1.2708, Accuracy: 6186/10000 (61.860%)
Train Epoch: 12, Test set: Average loss: 1.2367, Accuracy: 6201/10000 (62.010%)
Train Epoch: 13, Test set: Average loss: 1.2503, Accuracy: 6200/10000 (62.000%)
Train Epoch: 14, Test set: Average loss: 1.2378, Accuracy: 6217/10000 (62.170%)
Train Epoch: 15, Test set: Average loss: 1.2195, Accuracy: 6248/10000 (62.480%)
Train Epoch: 16, Test set: Average loss: 1.2101, Accuracy: 6266/10000 (62.660%)
Train Epoch: 17, Test set: Average loss: 1.2037, Accuracy: 6275/10000 (62.750%)
Train Epoch: 18, Test set: Average loss: 1.2264, Accuracy: 6266/10000 (62.660%)
Train Epoch: 19, Test set: Average loss: 1.1926, Accuracy: 6285/10000 (62.850%)
Train Epoch: 20, Test set: Average loss: 1.2116, Accuracy: 6245/10000 (62.450%)
Train Epoch: 21, Test set: Average loss: 1.1926, Accuracy: 6284/10000 (62.840%)
Train Epoch: 22, Test set: Average loss: 1.2180, Accuracy: 6264/10000 (62.640%)
Train Epoch: 23, Test set: Average loss: 1.2221, Accuracy: 6244/10000 (62.440%)
Train Epoch: 24, Test set: Average loss: 1.2025, Accuracy: 6290/10000 (62.900%)
Train Epoch: 25, Test set: Average loss: 1.1867, Accuracy: 6300/10000 (63.000%)
Train Epoch: 26, Test set: Average loss: 1.0779, Accuracy: 7235/10000 (72.350%)
Train Epoch: 27, Test set: Average loss: 0.9913, Accuracy: 7268/10000 (72.680%)
Train Epoch: 28, Test set: Average loss: 1.0005, Accuracy: 7247/10000 (72.470%)
Train Epoch: 29, Test set: Average loss: 0.9884, Accuracy: 7251/10000 (72.510%)
Train Epoch: 30, Test set: Average loss: 1.0056, Accuracy: 7278/10000 (72.780%)
Train Epoch: 31, Test set: Average loss: 1.0113, Accuracy: 7277/10000 (72.770%)
Train Epoch: 32, Test set: Average loss: 0.9928, Accuracy: 7260/10000 (72.600%)
Train Epoch: 33, Test set: Average loss: 0.9509, Accuracy: 7294/10000 (72.940%)
Train Epoch: 34, Test set: Average loss: 0.9670, Accuracy: 7304/10000 (73.040%)
Train Epoch: 35, Test set: Average loss: 0.9701, Accuracy: 7293/10000 (72.930%)
Train Epoch: 36, Test set: Average loss: 0.9864, Accuracy: 7307/10000 (73.070%)
Train Epoch: 37, Test set: Average loss: 0.9621, Accuracy: 7312/10000 (73.120%)
Train Epoch: 38, Test set: Average loss: 0.9631, Accuracy: 7313/10000 (73.130%)
Train Epoch: 39, Test set: Average loss: 0.9551, Accuracy: 7312/10000 (73.120%)
