1	52.855
5	51.521
0	50.998
10	51.675
20	53.474
30	52.784
40	53.420
50	54.262
60	54.518
70	55.368
80	55.816
90	55.752
100	56.326
110	86.348
120	90.477
130	82.596
140	81.510
150	82.117
160	88.736
170	85.523
180	84.102
190	85.511
200	86.627
210	86.706
220	86.627
230	92.221
240	88.813
250	90.270
260	100.366
270	93.256
280	94.985
290	93.443
300	108.171
