Train Epoch: 1, Test set: Average loss: 1.3280, Accuracy: 6732/10000 (67.320%)
Train Epoch: 2, Test set: Average loss: 1.2087, Accuracy: 6942/10000 (69.420%)
Train Epoch: 3, Test set: Average loss: 1.1650, Accuracy: 7001/10000 (70.010%)
Train Epoch: 4, Test set: Average loss: 1.0586, Accuracy: 7634/10000 (76.340%)
Train Epoch: 5, Test set: Average loss: 0.9301, Accuracy: 8496/10000 (84.960%)
Train Epoch: 6, Test set: Average loss: 0.8805, Accuracy: 8522/10000 (85.220%)
Train Epoch: 7, Test set: Average loss: 0.8052, Accuracy: 8588/10000 (85.880%)
Train Epoch: 8, Test set: Average loss: 0.8130, Accuracy: 8600/10000 (86.000%)
Train Epoch: 9, Test set: Average loss: 0.7609, Accuracy: 8676/10000 (86.760%)
Train Epoch: 10, Test set: Average loss: 0.7769, Accuracy: 8674/10000 (86.740%)
Train Epoch: 11, Test set: Average loss: 0.7525, Accuracy: 8732/10000 (87.320%)
Train Epoch: 12, Test set: Average loss: 0.7227, Accuracy: 8727/10000 (87.270%)
Train Epoch: 13, Test set: Average loss: 0.7578, Accuracy: 8723/10000 (87.230%)
Train Epoch: 14, Test set: Average loss: 0.7343, Accuracy: 8779/10000 (87.790%)
Train Epoch: 15, Test set: Average loss: 0.7121, Accuracy: 8780/10000 (87.800%)
Train Epoch: 16, Test set: Average loss: 0.7040, Accuracy: 8796/10000 (87.960%)
Train Epoch: 17, Test set: Average loss: 0.7160, Accuracy: 8825/10000 (88.250%)
Train Epoch: 18, Test set: Average loss: 0.7151, Accuracy: 8837/10000 (88.370%)
Train Epoch: 19, Test set: Average loss: 0.6933, Accuracy: 8813/10000 (88.130%)
Train Epoch: 20, Test set: Average loss: 0.6976, Accuracy: 8848/10000 (88.480%)
Train Epoch: 21, Test set: Average loss: 0.7058, Accuracy: 8854/10000 (88.540%)
Train Epoch: 22, Test set: Average loss: 0.6837, Accuracy: 8846/10000 (88.460%)
Train Epoch: 23, Test set: Average loss: 0.6831, Accuracy: 8838/10000 (88.380%)
Train Epoch: 24, Test set: Average loss: 0.6605, Accuracy: 8886/10000 (88.860%)
Train Epoch: 25, Test set: Average loss: 0.6790, Accuracy: 8897/10000 (88.970%)
Train Epoch: 26, Test set: Average loss: 0.6937, Accuracy: 8874/10000 (88.740%)
Train Epoch: 27, Test set: Average loss: 0.6672, Accuracy: 8913/10000 (89.130%)
Train Epoch: 28, Test set: Average loss: 0.6461, Accuracy: 8908/10000 (89.080%)
Train Epoch: 29, Test set: Average loss: 0.6619, Accuracy: 8894/10000 (88.940%)
Train Epoch: 30, Test set: Average loss: 0.6646, Accuracy: 8864/10000 (88.640%)
Train Epoch: 31, Test set: Average loss: 0.6346, Accuracy: 8933/10000 (89.330%)
Train Epoch: 32, Test set: Average loss: 0.6357, Accuracy: 8920/10000 (89.200%)
Train Epoch: 33, Test set: Average loss: 0.6463, Accuracy: 8927/10000 (89.270%)
Train Epoch: 34, Test set: Average loss: 0.6753, Accuracy: 8935/10000 (89.350%)
Train Epoch: 35, Test set: Average loss: 0.6628, Accuracy: 8901/10000 (89.010%)
Train Epoch: 36, Test set: Average loss: 0.6491, Accuracy: 8934/10000 (89.340%)
Train Epoch: 37, Test set: Average loss: 0.6281, Accuracy: 8962/10000 (89.620%)
Train Epoch: 38, Test set: Average loss: 0.6733, Accuracy: 8960/10000 (89.600%)
Train Epoch: 39, Test set: Average loss: 0.6379, Accuracy: 8914/10000 (89.140%)
Train Epoch: 40, Test set: Average loss: 0.6252, Accuracy: 8935/10000 (89.350%)
Train Epoch: 41, Test set: Average loss: 0.6337, Accuracy: 8953/10000 (89.530%)
Train Epoch: 42, Test set: Average loss: 0.6264, Accuracy: 8962/10000 (89.620%)
Train Epoch: 43, Test set: Average loss: 0.6073, Accuracy: 8957/10000 (89.570%)
Train Epoch: 44, Test set: Average loss: 0.6268, Accuracy: 8930/10000 (89.300%)
Train Epoch: 45, Test set: Average loss: 0.6096, Accuracy: 8990/10000 (89.900%)
