Train Epoch: 1, Test set: Average loss: 1.9582, Accuracy: 2930/10000 (29.300%)
Train Epoch: 2, Test set: Average loss: 1.9516, Accuracy: 2932/10000 (29.320%)
Train Epoch: 3, Test set: Average loss: 1.9575, Accuracy: 2919/10000 (29.190%)
Train Epoch: 4, Test set: Average loss: 1.9438, Accuracy: 2936/10000 (29.360%)
Train Epoch: 5, Test set: Average loss: 1.9184, Accuracy: 2948/10000 (29.480%)
Train Epoch: 6, Test set: Average loss: 1.9273, Accuracy: 2949/10000 (29.490%)
Train Epoch: 7, Test set: Average loss: 1.6295, Accuracy: 4597/10000 (45.970%)
Train Epoch: 8, Test set: Average loss: 1.6262, Accuracy: 4647/10000 (46.470%)
Train Epoch: 9, Test set: Average loss: 1.3753, Accuracy: 6275/10000 (62.750%)
Train Epoch: 10, Test set: Average loss: 1.3169, Accuracy: 6289/10000 (62.890%)
Train Epoch: 11, Test set: Average loss: 1.3385, Accuracy: 6434/10000 (64.340%)
Train Epoch: 12, Test set: Average loss: 1.2850, Accuracy: 6410/10000 (64.100%)
Train Epoch: 13, Test set: Average loss: 1.2701, Accuracy: 6412/10000 (64.120%)
Train Epoch: 14, Test set: Average loss: 1.3196, Accuracy: 6486/10000 (64.860%)
Train Epoch: 15, Test set: Average loss: 1.2590, Accuracy: 6431/10000 (64.310%)
Train Epoch: 16, Test set: Average loss: 1.2477, Accuracy: 6435/10000 (64.350%)
Train Epoch: 17, Test set: Average loss: 1.2656, Accuracy: 6472/10000 (64.720%)
Train Epoch: 18, Test set: Average loss: 1.2513, Accuracy: 6516/10000 (65.160%)
Train Epoch: 19, Test set: Average loss: 1.2327, Accuracy: 6511/10000 (65.110%)
Train Epoch: 20, Test set: Average loss: 1.2380, Accuracy: 6522/10000 (65.220%)
Train Epoch: 21, Test set: Average loss: 1.2616, Accuracy: 6537/10000 (65.370%)
Train Epoch: 22, Test set: Average loss: 1.2354, Accuracy: 6488/10000 (64.880%)
Train Epoch: 23, Test set: Average loss: 1.2281, Accuracy: 6456/10000 (64.560%)
Train Epoch: 24, Test set: Average loss: 1.2401, Accuracy: 6547/10000 (65.470%)
Train Epoch: 25, Test set: Average loss: 1.2315, Accuracy: 6525/10000 (65.250%)
Train Epoch: 26, Test set: Average loss: 1.1164, Accuracy: 6644/10000 (66.440%)
Train Epoch: 27, Test set: Average loss: 1.1124, Accuracy: 6624/10000 (66.240%)
Train Epoch: 28, Test set: Average loss: 1.1050, Accuracy: 6644/10000 (66.440%)
Train Epoch: 29, Test set: Average loss: 1.0041, Accuracy: 7410/10000 (74.100%)
Train Epoch: 30, Test set: Average loss: 0.9839, Accuracy: 7344/10000 (73.440%)
Train Epoch: 31, Test set: Average loss: 0.9877, Accuracy: 7425/10000 (74.250%)
Train Epoch: 32, Test set: Average loss: 0.9466, Accuracy: 7426/10000 (74.260%)
Train Epoch: 33, Test set: Average loss: 0.8638, Accuracy: 7867/10000 (78.670%)
Train Epoch: 34, Test set: Average loss: 0.8814, Accuracy: 7892/10000 (78.920%)
Train Epoch: 35, Test set: Average loss: 0.8846, Accuracy: 7928/10000 (79.280%)
Train Epoch: 36, Test set: Average loss: 0.8495, Accuracy: 7922/10000 (79.220%)
Train Epoch: 37, Test set: Average loss: 0.8831, Accuracy: 7919/10000 (79.190%)
Train Epoch: 38, Test set: Average loss: 0.8806, Accuracy: 7891/10000 (78.910%)
Train Epoch: 39, Test set: Average loss: 0.8615, Accuracy: 7906/10000 (79.060%)
Train Epoch: 40, Test set: Average loss: 0.8667, Accuracy: 7966/10000 (79.660%)
Train Epoch: 41, Test set: Average loss: 0.8481, Accuracy: 7972/10000 (79.720%)
Train Epoch: 42, Test set: Average loss: 0.8284, Accuracy: 7995/10000 (79.950%)
Train Epoch: 43, Test set: Average loss: 0.8301, Accuracy: 7970/10000 (79.700%)
Train Epoch: 44, Test set: Average loss: 0.8388, Accuracy: 7978/10000 (79.780%)
Train Epoch: 45, Test set: Average loss: 0.8361, Accuracy: 7994/10000 (79.940%)
Train Epoch: 46, Test set: Average loss: 0.8419, Accuracy: 7993/10000 (79.930%)
Train Epoch: 47, Test set: Average loss: 0.8046, Accuracy: 7982/10000 (79.820%)
Train Epoch: 48, Test set: Average loss: 0.8311, Accuracy: 8022/10000 (80.220%)
Train Epoch: 49, Test set: Average loss: 0.8439, Accuracy: 8010/10000 (80.100%)
Train Epoch: 50, Test set: Average loss: 0.8426, Accuracy: 8022/10000 (80.220%)
Train Epoch: 51, Test set: Average loss: 0.8169, Accuracy: 8034/10000 (80.340%)
Train Epoch: 52, Test set: Average loss: 0.6335, Accuracy: 8974/10000 (89.740%)
Train Epoch: 53, Test set: Average loss: 0.6495, Accuracy: 8981/10000 (89.810%)
Train Epoch: 54, Test set: Average loss: 0.6447, Accuracy: 8961/10000 (89.610%)
Train Epoch: 55, Test set: Average loss: 0.6140, Accuracy: 9007/10000 (90.070%)
