Train Epoch: 1, Test set: Average loss: 1.9582, Accuracy: 2930/10000 (29.300%)
Train Epoch: 2, Test set: Average loss: 1.9516, Accuracy: 2932/10000 (29.320%)
Train Epoch: 3, Test set: Average loss: 1.9544, Accuracy: 2925/10000 (29.250%)
Train Epoch: 4, Test set: Average loss: 1.9439, Accuracy: 2937/10000 (29.370%)
Train Epoch: 5, Test set: Average loss: 1.9183, Accuracy: 2948/10000 (29.480%)
Train Epoch: 6, Test set: Average loss: 1.9274, Accuracy: 2949/10000 (29.490%)
Train Epoch: 7, Test set: Average loss: 1.6339, Accuracy: 4609/10000 (46.090%)
Train Epoch: 8, Test set: Average loss: 1.6269, Accuracy: 4645/10000 (46.450%)
Train Epoch: 9, Test set: Average loss: 1.4189, Accuracy: 6016/10000 (60.160%)
Train Epoch: 10, Test set: Average loss: 1.4180, Accuracy: 5598/10000 (55.980%)
Train Epoch: 11, Test set: Average loss: 1.4255, Accuracy: 5619/10000 (56.190%)
Train Epoch: 12, Test set: Average loss: 1.3067, Accuracy: 6328/10000 (63.280%)
Train Epoch: 13, Test set: Average loss: 1.2848, Accuracy: 6383/10000 (63.830%)
Train Epoch: 14, Test set: Average loss: 1.3312, Accuracy: 6472/10000 (64.720%)
Train Epoch: 15, Test set: Average loss: 1.2620, Accuracy: 6355/10000 (63.550%)
Train Epoch: 16, Test set: Average loss: 1.2524, Accuracy: 6399/10000 (63.990%)
Train Epoch: 17, Test set: Average loss: 1.2781, Accuracy: 6457/10000 (64.570%)
Train Epoch: 18, Test set: Average loss: 1.2596, Accuracy: 6507/10000 (65.070%)
Train Epoch: 19, Test set: Average loss: 1.2450, Accuracy: 6516/10000 (65.160%)
Train Epoch: 20, Test set: Average loss: 1.1507, Accuracy: 6579/10000 (65.790%)
Train Epoch: 21, Test set: Average loss: 1.1472, Accuracy: 6600/10000 (66.000%)
Train Epoch: 22, Test set: Average loss: 1.1054, Accuracy: 6635/10000 (66.350%)
Train Epoch: 23, Test set: Average loss: 1.1077, Accuracy: 6602/10000 (66.020%)
Train Epoch: 24, Test set: Average loss: 1.1069, Accuracy: 6636/10000 (66.360%)
Train Epoch: 25, Test set: Average loss: 1.0993, Accuracy: 6637/10000 (66.370%)
Train Epoch: 26, Test set: Average loss: 1.1032, Accuracy: 6659/10000 (66.590%)
Train Epoch: 27, Test set: Average loss: 1.1024, Accuracy: 6634/10000 (66.340%)
Train Epoch: 28, Test set: Average loss: 1.0997, Accuracy: 6650/10000 (66.500%)
Train Epoch: 29, Test set: Average loss: 1.1046, Accuracy: 6651/10000 (66.510%)
Train Epoch: 30, Test set: Average loss: 1.0753, Accuracy: 6664/10000 (66.640%)
Train Epoch: 31, Test set: Average loss: 1.0990, Accuracy: 6657/10000 (66.570%)
Train Epoch: 32, Test set: Average loss: 1.0602, Accuracy: 6659/10000 (66.590%)
Train Epoch: 33, Test set: Average loss: 1.0699, Accuracy: 6658/10000 (66.580%)
Train Epoch: 34, Test set: Average loss: 1.0740, Accuracy: 6650/10000 (66.500%)
Train Epoch: 35, Test set: Average loss: 1.0807, Accuracy: 6680/10000 (66.800%)
Train Epoch: 36, Test set: Average loss: 1.0854, Accuracy: 6668/10000 (66.680%)
Train Epoch: 37, Test set: Average loss: 1.0694, Accuracy: 6687/10000 (66.870%)
Train Epoch: 38, Test set: Average loss: 0.9987, Accuracy: 7376/10000 (73.760%)
Train Epoch: 39, Test set: Average loss: 0.9678, Accuracy: 7407/10000 (74.070%)
Train Epoch: 40, Test set: Average loss: 0.9799, Accuracy: 7443/10000 (74.430%)
Train Epoch: 41, Test set: Average loss: 0.9518, Accuracy: 7446/10000 (74.460%)
Train Epoch: 42, Test set: Average loss: 0.9308, Accuracy: 7477/10000 (74.770%)
Train Epoch: 43, Test set: Average loss: 0.9493, Accuracy: 7423/10000 (74.230%)
Train Epoch: 44, Test set: Average loss: 0.9345, Accuracy: 7475/10000 (74.750%)
Train Epoch: 45, Test set: Average loss: 0.9387, Accuracy: 7453/10000 (74.530%)
