1	102.908
3	103.099
5	103.174
0	102.785
10	103.370
20	104.733
30	104.664
40	105.823
50	105.599
60	106.200
70	107.657
80	106.819
90	107.220
100	107.911
110	107.964
120	108.426
130	108.876
140	109.214
150	108.748
160	109.843
170	111.074
180	111.422
190	111.263
200	111.710
210	112.153
220	113.144
230	112.901
240	113.140
250	113.692
260	114.041
270	114.582
280	115.585
290	115.694
300	116.234
