1	40.863
5	42.118
0	41.346
10	40.727
20	40.507
30	40.728
40	40.309
50	40.967
60	40.601
70	40.729
80	41.881
90	41.274
100	41.089
110	42.100
120	41.668
130	41.553
140	42.159
150	41.531
160	41.509
170	42.310
180	42.608
190	42.790
200	42.392
210	44.214
220	42.709
230	43.720
240	44.538
250	43.167
260	43.490
270	39.196
280	37.868
290	35.740
300	36.503
