1	40.597
5	40.898
0	41.571
10	40.760
20	40.988
30	40.740
40	41.557
50	40.531
60	41.546
70	41.974
80	41.360
90	41.735
100	41.586
110	41.142
120	42.204
130	42.597
140	42.157
150	42.154
160	41.653
170	43.125
180	42.822
190	42.955
200	42.891
210	44.296
220	42.503
230	42.935
240	45.509
250	43.315
260	42.781
270	37.923
280	38.393
290	36.100
300	36.239
