1	139.032
5	136.073
0	136.349
10	139.758
20	142.318
30	144.000
40	145.536
50	147.520
60	149.212
70	150.692
80	152.792
90	151.971
100	155.533
110	157.052
120	158.741
130	161.388
140	162.419
150	164.411
160	165.978
170	167.686
180	169.434
190	171.133
200	173.050
210	175.136
220	178.630
230	180.943
240	181.657
250	187.764
260	215.049
270	188.044
280	190.099
290	191.921
300	196.912
