1	56.225
5	54.457
0	54.294
10	55.045
20	56.985
30	56.771
40	57.577
50	58.474
60	59.315
70	60.114
80	60.865
90	61.068
100	96.704
130	96.781
140	96.636
150	98.318
160	104.851
170	99.595
180	101.711
190	103.473
200	105.071
210	106.824
220	107.331
230	107.543
240	117.463
250	133.084
260	110.430
270	112.944
280	102.080
290	117.000
300	80.414
110	44.806
120	45.037
