1	125.246
5	116.102
0	112.689
10	116.282
20	116.277
30	119.043
40	120.393
50	129.449
60	132.480
70	135.140
80	126.144
90	128.298
100	132.345
110	128.485
120	132.429
130	134.406
140	134.280
150	139.865
160	138.871
170	143.136
180	145.873
190	164.077
200	154.868
210	146.200
220	147.584
230	149.439
240	154.199
250	158.958
260	184.466
270	163.137
280	157.476
290	159.166
300	152.997
