1	125.072
5	116.101
0	112.593
10	116.053
20	116.127
30	118.831
40	120.014
50	128.843
60	132.180
70	135.116
80	125.567
90	127.245
100	132.303
110	127.935
120	131.838
130	134.054
140	133.758
150	138.981
160	138.167
170	142.214
180	145.187
190	158.254
200	158.312
210	145.496
220	146.950
230	148.556
240	152.843
250	158.825
260	182.933
270	162.917
280	157.002
290	158.606
300	160.285
