1	34.955
5	35.955
0	40.105
10	36.657
20	36.232
30	41.525
40	41.432
50	40.910
60	41.031
70	40.941
80	40.607
90	40.900
100	41.170
110	40.733
120	41.358
130	40.823
140	41.636
150	41.162
160	42.493
170	41.910
180	41.547
190	42.058
200	41.648
210	42.814
220	42.576
230	42.759
240	42.580
250	44.048
260	42.503
270	43.338
280	44.978
290	43.237
300	43.044
