1	49.918
3	51.101
5	51.152
0	50.841
10	51.272
20	51.495
30	51.790
40	51.974
50	52.202
60	52.446
70	53.044
80	63.994
90	52.397
100	57.133
110	62.916
120	54.434
130	54.438
140	54.644
150	56.051
160	68.160
170	55.369
180	55.444
190	56.814
200	56.652
210	56.136
220	55.877
230	55.466
240	56.790
250	56.993
260	57.217
270	57.447
280	57.754
290	57.989
300	58.190
144	29.558
