Train Epoch: 1, Test set: Average loss: 1.2400, Accuracy: 7703/10000 (77.030%)
Train Epoch: 2, Test set: Average loss: 1.0740, Accuracy: 7977/10000 (79.770%)
Train Epoch: 3, Test set: Average loss: 0.9508, Accuracy: 8288/10000 (82.880%)
Train Epoch: 4, Test set: Average loss: 0.9128, Accuracy: 8369/10000 (83.690%)
Train Epoch: 5, Test set: Average loss: 0.8948, Accuracy: 8473/10000 (84.730%)
Train Epoch: 6, Test set: Average loss: 0.8653, Accuracy: 8522/10000 (85.220%)
Train Epoch: 7, Test set: Average loss: 0.8106, Accuracy: 8536/10000 (85.360%)
Train Epoch: 8, Test set: Average loss: 0.8219, Accuracy: 8592/10000 (85.920%)
Train Epoch: 9, Test set: Average loss: 0.7822, Accuracy: 8642/10000 (86.420%)
Train Epoch: 10, Test set: Average loss: 0.7875, Accuracy: 8636/10000 (86.360%)
Train Epoch: 11, Test set: Average loss: 0.7425, Accuracy: 8687/10000 (86.870%)
Train Epoch: 12, Test set: Average loss: 0.7273, Accuracy: 8681/10000 (86.810%)
Train Epoch: 13, Test set: Average loss: 0.7621, Accuracy: 8661/10000 (86.610%)
Train Epoch: 14, Test set: Average loss: 0.7418, Accuracy: 8719/10000 (87.190%)
Train Epoch: 15, Test set: Average loss: 0.7320, Accuracy: 8744/10000 (87.440%)
Train Epoch: 16, Test set: Average loss: 0.7144, Accuracy: 8770/10000 (87.700%)
Train Epoch: 17, Test set: Average loss: 0.7262, Accuracy: 8778/10000 (87.780%)
Train Epoch: 18, Test set: Average loss: 0.7318, Accuracy: 8783/10000 (87.830%)
Train Epoch: 19, Test set: Average loss: 0.6981, Accuracy: 8763/10000 (87.630%)
Train Epoch: 20, Test set: Average loss: 0.6989, Accuracy: 8787/10000 (87.870%)
Train Epoch: 21, Test set: Average loss: 0.7052, Accuracy: 8827/10000 (88.270%)
Train Epoch: 22, Test set: Average loss: 0.6956, Accuracy: 8781/10000 (87.810%)
Train Epoch: 23, Test set: Average loss: 0.6976, Accuracy: 8820/10000 (88.200%)
Train Epoch: 24, Test set: Average loss: 0.6895, Accuracy: 8839/10000 (88.390%)
Train Epoch: 25, Test set: Average loss: 0.6992, Accuracy: 8841/10000 (88.410%)
Train Epoch: 26, Test set: Average loss: 0.6865, Accuracy: 8843/10000 (88.430%)
Train Epoch: 27, Test set: Average loss: 0.7000, Accuracy: 8861/10000 (88.610%)
Train Epoch: 28, Test set: Average loss: 0.6798, Accuracy: 8842/10000 (88.420%)
Train Epoch: 29, Test set: Average loss: 0.6975, Accuracy: 8824/10000 (88.240%)
Train Epoch: 30, Test set: Average loss: 0.6746, Accuracy: 8860/10000 (88.600%)
Train Epoch: 31, Test set: Average loss: 0.6773, Accuracy: 8869/10000 (88.690%)
Train Epoch: 32, Test set: Average loss: 0.6524, Accuracy: 8852/10000 (88.520%)
Train Epoch: 33, Test set: Average loss: 0.6659, Accuracy: 8877/10000 (88.770%)
Train Epoch: 34, Test set: Average loss: 0.6855, Accuracy: 8863/10000 (88.630%)
Train Epoch: 35, Test set: Average loss: 0.6725, Accuracy: 8841/10000 (88.410%)
Train Epoch: 36, Test set: Average loss: 0.6726, Accuracy: 8885/10000 (88.850%)
Train Epoch: 37, Test set: Average loss: 0.6463, Accuracy: 8907/10000 (89.070%)
Train Epoch: 38, Test set: Average loss: 0.6946, Accuracy: 8873/10000 (88.730%)
Train Epoch: 39, Test set: Average loss: 0.6766, Accuracy: 8863/10000 (88.630%)
Train Epoch: 40, Test set: Average loss: 0.6498, Accuracy: 8878/10000 (88.780%)
Train Epoch: 41, Test set: Average loss: 0.6771, Accuracy: 8889/10000 (88.890%)
Train Epoch: 42, Test set: Average loss: 0.6539, Accuracy: 8907/10000 (89.070%)
Train Epoch: 43, Test set: Average loss: 0.6495, Accuracy: 8935/10000 (89.350%)
Train Epoch: 44, Test set: Average loss: 0.6445, Accuracy: 8886/10000 (88.860%)
Train Epoch: 45, Test set: Average loss: 0.6479, Accuracy: 8933/10000 (89.330%)
Train Epoch: 46, Test set: Average loss: 0.6407, Accuracy: 8940/10000 (89.400%)
Train Epoch: 47, Test set: Average loss: 0.6321, Accuracy: 8920/10000 (89.200%)
Train Epoch: 48, Test set: Average loss: 0.6312, Accuracy: 8942/10000 (89.420%)
Train Epoch: 49, Test set: Average loss: 0.6411, Accuracy: 8892/10000 (88.920%)
Train Epoch: 50, Test set: Average loss: 0.6497, Accuracy: 8926/10000 (89.260%)
Train Epoch: 51, Test set: Average loss: 0.6249, Accuracy: 8923/10000 (89.230%)
Train Epoch: 52, Test set: Average loss: 0.6145, Accuracy: 8953/10000 (89.530%)
Train Epoch: 53, Test set: Average loss: 0.6347, Accuracy: 8944/10000 (89.440%)
Train Epoch: 54, Test set: Average loss: 0.6379, Accuracy: 8910/10000 (89.100%)
Train Epoch: 55, Test set: Average loss: 0.6316, Accuracy: 8964/10000 (89.640%)
Train Epoch: 56, Test set: Average loss: 0.6394, Accuracy: 8961/10000 (89.610%)
Train Epoch: 57, Test set: Average loss: 0.6547, Accuracy: 8945/10000 (89.450%)
Train Epoch: 58, Test set: Average loss: 0.6363, Accuracy: 8948/10000 (89.480%)
Train Epoch: 59, Test set: Average loss: 0.6184, Accuracy: 8966/10000 (89.660%)
Train Epoch: 60, Test set: Average loss: 0.6228, Accuracy: 8925/10000 (89.250%)
Train Epoch: 61, Test set: Average loss: 0.6235, Accuracy: 8948/10000 (89.480%)
Train Epoch: 62, Test set: Average loss: 0.6461, Accuracy: 8968/10000 (89.680%)
Train Epoch: 63, Test set: Average loss: 0.6413, Accuracy: 8968/10000 (89.680%)
Train Epoch: 64, Test set: Average loss: 0.6346, Accuracy: 8972/10000 (89.720%)
Train Epoch: 65, Test set: Average loss: 0.6207, Accuracy: 8965/10000 (89.650%)
Train Epoch: 66, Test set: Average loss: 0.6257, Accuracy: 8965/10000 (89.650%)
Train Epoch: 67, Test set: Average loss: 0.6292, Accuracy: 8948/10000 (89.480%)
Train Epoch: 68, Test set: Average loss: 0.6076, Accuracy: 8973/10000 (89.730%)
Train Epoch: 69, Test set: Average loss: 0.6113, Accuracy: 8989/10000 (89.890%)
Train Epoch: 70, Test set: Average loss: 0.6093, Accuracy: 8979/10000 (89.790%)
Train Epoch: 71, Test set: Average loss: 0.6011, Accuracy: 8986/10000 (89.860%)
Train Epoch: 72, Test set: Average loss: 0.6315, Accuracy: 8964/10000 (89.640%)
Train Epoch: 73, Test set: Average loss: 0.6073, Accuracy: 8974/10000 (89.740%)
Train Epoch: 74, Test set: Average loss: 0.6307, Accuracy: 8966/10000 (89.660%)
Train Epoch: 75, Test set: Average loss: 0.5970, Accuracy: 8961/10000 (89.610%)
Train Epoch: 76, Test set: Average loss: 0.6119, Accuracy: 8992/10000 (89.920%)
Train Epoch: 77, Test set: Average loss: 0.6077, Accuracy: 8983/10000 (89.830%)
Train Epoch: 78, Test set: Average loss: 0.6154, Accuracy: 8966/10000 (89.660%)
Train Epoch: 79, Test set: Average loss: 0.6123, Accuracy: 8974/10000 (89.740%)
Train Epoch: 80, Test set: Average loss: 0.6231, Accuracy: 8969/10000 (89.690%)
Train Epoch: 81, Test set: Average loss: 0.6113, Accuracy: 8989/10000 (89.890%)
Train Epoch: 82, Test set: Average loss: 0.5832, Accuracy: 8987/10000 (89.870%)
Train Epoch: 83, Test set: Average loss: 0.6031, Accuracy: 8998/10000 (89.980%)
Train Epoch: 84, Test set: Average loss: 0.5948, Accuracy: 8986/10000 (89.860%)
Train Epoch: 85, Test set: Average loss: 0.5869, Accuracy: 8946/10000 (89.460%)
Train Epoch: 86, Test set: Average loss: 0.5879, Accuracy: 9013/10000 (90.130%)
Train Epoch: 87, Test set: Average loss: 0.6008, Accuracy: 8968/10000 (89.680%)
Train Epoch: 88, Test set: Average loss: 0.5756, Accuracy: 9008/10000 (90.080%)
Train Epoch: 89, Test set: Average loss: 0.5758, Accuracy: 8983/10000 (89.830%)
Train Epoch: 90, Test set: Average loss: 0.5973, Accuracy: 8959/10000 (89.590%)
Train Epoch: 91, Test set: Average loss: 0.5829, Accuracy: 8976/10000 (89.760%)
Train Epoch: 92, Test set: Average loss: 0.6026, Accuracy: 9009/10000 (90.090%)
Train Epoch: 93, Test set: Average loss: 0.5784, Accuracy: 9003/10000 (90.030%)
Train Epoch: 94, Test set: Average loss: 0.5799, Accuracy: 9020/10000 (90.200%)
Train Epoch: 95, Test set: Average loss: 0.5864, Accuracy: 9016/10000 (90.160%)
Train Epoch: 96, Test set: Average loss: 0.5756, Accuracy: 8992/10000 (89.920%)
Train Epoch: 97, Test set: Average loss: 0.6189, Accuracy: 8997/10000 (89.970%)
Train Epoch: 98, Test set: Average loss: 0.5876, Accuracy: 8997/10000 (89.970%)
Train Epoch: 99, Test set: Average loss: 0.6245, Accuracy: 9010/10000 (90.100%)
Train Epoch: 100, Test set: Average loss: 0.5779, Accuracy: 9022/10000 (90.220%)
Train Epoch: 101, Test set: Average loss: 0.5730, Accuracy: 9034/10000 (90.340%)
Train Epoch: 102, Test set: Average loss: 0.5801, Accuracy: 9011/10000 (90.110%)
Train Epoch: 103, Test set: Average loss: 0.5938, Accuracy: 9021/10000 (90.210%)
Train Epoch: 104, Test set: Average loss: 0.5729, Accuracy: 9034/10000 (90.340%)
Train Epoch: 105, Test set: Average loss: 0.5828, Accuracy: 9006/10000 (90.060%)
Train Epoch: 106, Test set: Average loss: 0.5802, Accuracy: 9019/10000 (90.190%)
Train Epoch: 107, Test set: Average loss: 0.5857, Accuracy: 9030/10000 (90.300%)
Train Epoch: 108, Test set: Average loss: 0.5881, Accuracy: 9034/10000 (90.340%)
Train Epoch: 109, Test set: Average loss: 0.5836, Accuracy: 9030/10000 (90.300%)
Train Epoch: 110, Test set: Average loss: 0.5758, Accuracy: 9008/10000 (90.080%)
Train Epoch: 111, Test set: Average loss: 0.5696, Accuracy: 9040/10000 (90.400%)
Train Epoch: 112, Test set: Average loss: 0.5911, Accuracy: 9000/10000 (90.000%)
Train Epoch: 113, Test set: Average loss: 0.5822, Accuracy: 9034/10000 (90.340%)
Train Epoch: 114, Test set: Average loss: 0.5752, Accuracy: 9033/10000 (90.330%)
Train Epoch: 115, Test set: Average loss: 0.5918, Accuracy: 9045/10000 (90.450%)
Train Epoch: 116, Test set: Average loss: 0.5774, Accuracy: 9047/10000 (90.470%)
Train Epoch: 117, Test set: Average loss: 0.5991, Accuracy: 9017/10000 (90.170%)
Train Epoch: 118, Test set: Average loss: 0.5963, Accuracy: 9013/10000 (90.130%)
Train Epoch: 119, Test set: Average loss: 0.5793, Accuracy: 9040/10000 (90.400%)
Train Epoch: 120, Test set: Average loss: 0.5655, Accuracy: 9029/10000 (90.290%)
Train Epoch: 121, Test set: Average loss: 0.5737, Accuracy: 9044/10000 (90.440%)
Train Epoch: 122, Test set: Average loss: 0.5603, Accuracy: 9054/10000 (90.540%)
Train Epoch: 123, Test set: Average loss: 0.5787, Accuracy: 9045/10000 (90.450%)
Train Epoch: 124, Test set: Average loss: 0.5701, Accuracy: 9023/10000 (90.230%)
Train Epoch: 125, Test set: Average loss: 0.5739, Accuracy: 9051/10000 (90.510%)
Train Epoch: 126, Test set: Average loss: 0.5634, Accuracy: 9045/10000 (90.450%)
Train Epoch: 127, Test set: Average loss: 0.5803, Accuracy: 9053/10000 (90.530%)
Train Epoch: 128, Test set: Average loss: 0.5855, Accuracy: 9046/10000 (90.460%)
Train Epoch: 129, Test set: Average loss: 0.5734, Accuracy: 9032/10000 (90.320%)
Train Epoch: 130, Test set: Average loss: 0.5784, Accuracy: 9060/10000 (90.600%)
Train Epoch: 131, Test set: Average loss: 0.5708, Accuracy: 9031/10000 (90.310%)
Train Epoch: 132, Test set: Average loss: 0.5557, Accuracy: 9046/10000 (90.460%)
Train Epoch: 133, Test set: Average loss: 0.5926, Accuracy: 9040/10000 (90.400%)
Train Epoch: 134, Test set: Average loss: 0.5592, Accuracy: 9043/10000 (90.430%)
Train Epoch: 135, Test set: Average loss: 0.5778, Accuracy: 9045/10000 (90.450%)
Train Epoch: 136, Test set: Average loss: 0.5705, Accuracy: 9049/10000 (90.490%)
Train Epoch: 137, Test set: Average loss: 0.5653, Accuracy: 9032/10000 (90.320%)
Train Epoch: 138, Test set: Average loss: 0.5697, Accuracy: 9069/10000 (90.690%)
Train Epoch: 139, Test set: Average loss: 0.5750, Accuracy: 9060/10000 (90.600%)
Train Epoch: 140, Test set: Average loss: 0.5797, Accuracy: 9051/10000 (90.510%)
Train Epoch: 141, Test set: Average loss: 0.5710, Accuracy: 9044/10000 (90.440%)
Train Epoch: 142, Test set: Average loss: 0.5630, Accuracy: 9049/10000 (90.490%)
Train Epoch: 143, Test set: Average loss: 0.5688, Accuracy: 9060/10000 (90.600%)
Train Epoch: 144, Test set: Average loss: 0.5681, Accuracy: 9035/10000 (90.350%)
Train Epoch: 145, Test set: Average loss: 0.5723, Accuracy: 9045/10000 (90.450%)
Train Epoch: 146, Test set: Average loss: 0.5602, Accuracy: 9050/10000 (90.500%)
Train Epoch: 147, Test set: Average loss: 0.5643, Accuracy: 9043/10000 (90.430%)
Train Epoch: 148, Test set: Average loss: 0.5718, Accuracy: 9040/10000 (90.400%)
Train Epoch: 149, Test set: Average loss: 0.5740, Accuracy: 9071/10000 (90.710%)
Train Epoch: 150, Test set: Average loss: 0.5699, Accuracy: 9047/10000 (90.470%)
Train Epoch: 151, Test set: Average loss: 0.5675, Accuracy: 9063/10000 (90.630%)
Train Epoch: 152, Test set: Average loss: 0.5710, Accuracy: 9051/10000 (90.510%)
Train Epoch: 153, Test set: Average loss: 0.5678, Accuracy: 9055/10000 (90.550%)
Train Epoch: 154, Test set: Average loss: 0.5656, Accuracy: 9055/10000 (90.550%)
Train Epoch: 155, Test set: Average loss: 0.5722, Accuracy: 9043/10000 (90.430%)
Train Epoch: 156, Test set: Average loss: 0.5639, Accuracy: 9062/10000 (90.620%)
Train Epoch: 157, Test set: Average loss: 0.5652, Accuracy: 9061/10000 (90.610%)
Train Epoch: 158, Test set: Average loss: 0.5756, Accuracy: 9074/10000 (90.740%)
Train Epoch: 159, Test set: Average loss: 0.5714, Accuracy: 9047/10000 (90.470%)
Train Epoch: 160, Test set: Average loss: 0.5657, Accuracy: 9057/10000 (90.570%)
Train Epoch: 161, Test set: Average loss: 0.5720, Accuracy: 9053/10000 (90.530%)
Train Epoch: 162, Test set: Average loss: 0.5674, Accuracy: 9062/10000 (90.620%)
Train Epoch: 163, Test set: Average loss: 0.5668, Accuracy: 9065/10000 (90.650%)
Train Epoch: 164, Test set: Average loss: 0.5677, Accuracy: 9068/10000 (90.680%)
Train Epoch: 165, Test set: Average loss: 0.5643, Accuracy: 9055/10000 (90.550%)
Train Epoch: 166, Test set: Average loss: 0.5713, Accuracy: 9048/10000 (90.480%)
Train Epoch: 167, Test set: Average loss: 0.5575, Accuracy: 9070/10000 (90.700%)
Train Epoch: 168, Test set: Average loss: 0.5676, Accuracy: 9065/10000 (90.650%)
Train Epoch: 169, Test set: Average loss: 0.5659, Accuracy: 9067/10000 (90.670%)
Train Epoch: 170, Test set: Average loss: 0.5720, Accuracy: 9062/10000 (90.620%)
Train Epoch: 171, Test set: Average loss: 0.5672, Accuracy: 9065/10000 (90.650%)
Train Epoch: 172, Test set: Average loss: 0.5693, Accuracy: 9066/10000 (90.660%)
Train Epoch: 173, Test set: Average loss: 0.5669, Accuracy: 9066/10000 (90.660%)
Train Epoch: 174, Test set: Average loss: 0.5604, Accuracy: 9066/10000 (90.660%)
Train Epoch: 175, Test set: Average loss: 0.5719, Accuracy: 9063/10000 (90.630%)
Train Epoch: 176, Test set: Average loss: 0.5626, Accuracy: 9057/10000 (90.570%)
Train Epoch: 177, Test set: Average loss: 0.5645, Accuracy: 9059/10000 (90.590%)
Train Epoch: 178, Test set: Average loss: 0.5575, Accuracy: 9080/10000 (90.800%)
Train Epoch: 179, Test set: Average loss: 0.5712, Accuracy: 9055/10000 (90.550%)
Train Epoch: 180, Test set: Average loss: 0.5725, Accuracy: 9082/10000 (90.820%)
Train Epoch: 181, Test set: Average loss: 0.5705, Accuracy: 9073/10000 (90.730%)
Train Epoch: 182, Test set: Average loss: 0.5699, Accuracy: 9073/10000 (90.730%)
