Train Epoch: 1, Test set: Average loss: 1.8168, Accuracy: 6073/10000 (60.730%)
Train Epoch: 2, Test set: Average loss: 1.6208, Accuracy: 7177/10000 (71.770%)
Train Epoch: 3, Test set: Average loss: 1.4911, Accuracy: 7552/10000 (75.520%)
Train Epoch: 4, Test set: Average loss: 1.4182, Accuracy: 7700/10000 (77.000%)
Train Epoch: 5, Test set: Average loss: 1.3698, Accuracy: 7758/10000 (77.580%)
Train Epoch: 6, Test set: Average loss: 1.3311, Accuracy: 7828/10000 (78.280%)
Train Epoch: 7, Test set: Average loss: 1.2986, Accuracy: 7862/10000 (78.620%)
Train Epoch: 8, Test set: Average loss: 1.2818, Accuracy: 7890/10000 (78.900%)
Train Epoch: 9, Test set: Average loss: 1.2577, Accuracy: 7929/10000 (79.290%)
Train Epoch: 10, Test set: Average loss: 1.2452, Accuracy: 7976/10000 (79.760%)
Train Epoch: 11, Test set: Average loss: 1.2176, Accuracy: 7953/10000 (79.530%)
Train Epoch: 12, Test set: Average loss: 1.1980, Accuracy: 8012/10000 (80.120%)
Train Epoch: 13, Test set: Average loss: 1.1977, Accuracy: 8029/10000 (80.290%)
Train Epoch: 14, Test set: Average loss: 1.1752, Accuracy: 8025/10000 (80.250%)
Train Epoch: 15, Test set: Average loss: 1.1655, Accuracy: 8071/10000 (80.710%)
Train Epoch: 16, Test set: Average loss: 1.1582, Accuracy: 8082/10000 (80.820%)
Train Epoch: 17, Test set: Average loss: 1.1535, Accuracy: 8090/10000 (80.900%)
Train Epoch: 18, Test set: Average loss: 1.1493, Accuracy: 8100/10000 (81.000%)
Train Epoch: 19, Test set: Average loss: 1.1391, Accuracy: 8121/10000 (81.210%)
Train Epoch: 20, Test set: Average loss: 1.1262, Accuracy: 8127/10000 (81.270%)
Train Epoch: 21, Test set: Average loss: 1.1264, Accuracy: 8137/10000 (81.370%)
Train Epoch: 22, Test set: Average loss: 1.1134, Accuracy: 8136/10000 (81.360%)
Train Epoch: 23, Test set: Average loss: 1.1222, Accuracy: 8154/10000 (81.540%)
Train Epoch: 24, Test set: Average loss: 1.1068, Accuracy: 8175/10000 (81.750%)
Train Epoch: 25, Test set: Average loss: 1.0992, Accuracy: 8185/10000 (81.850%)
Train Epoch: 26, Test set: Average loss: 1.0992, Accuracy: 8186/10000 (81.860%)
Train Epoch: 27, Test set: Average loss: 1.0902, Accuracy: 8202/10000 (82.020%)
Train Epoch: 28, Test set: Average loss: 1.0786, Accuracy: 8209/10000 (82.090%)
Train Epoch: 29, Test set: Average loss: 1.0808, Accuracy: 8210/10000 (82.100%)
Train Epoch: 30, Test set: Average loss: 1.0684, Accuracy: 8206/10000 (82.060%)
Train Epoch: 31, Test set: Average loss: 1.0731, Accuracy: 8237/10000 (82.370%)
Train Epoch: 32, Test set: Average loss: 1.0695, Accuracy: 8217/10000 (82.170%)
Train Epoch: 33, Test set: Average loss: 1.0641, Accuracy: 8229/10000 (82.290%)
Train Epoch: 34, Test set: Average loss: 1.0613, Accuracy: 8240/10000 (82.400%)
Train Epoch: 35, Test set: Average loss: 1.0506, Accuracy: 8249/10000 (82.490%)
Train Epoch: 36, Test set: Average loss: 1.0612, Accuracy: 8248/10000 (82.480%)
Train Epoch: 37, Test set: Average loss: 1.0515, Accuracy: 8266/10000 (82.660%)
Train Epoch: 38, Test set: Average loss: 1.0539, Accuracy: 8285/10000 (82.850%)
Train Epoch: 39, Test set: Average loss: 1.0532, Accuracy: 8275/10000 (82.750%)
Train Epoch: 40, Test set: Average loss: 1.0357, Accuracy: 8262/10000 (82.620%)
Train Epoch: 41, Test set: Average loss: 1.0405, Accuracy: 8299/10000 (82.990%)
Train Epoch: 42, Test set: Average loss: 1.0425, Accuracy: 8279/10000 (82.790%)
Train Epoch: 43, Test set: Average loss: 1.0364, Accuracy: 8300/10000 (83.000%)
Train Epoch: 44, Test set: Average loss: 1.0338, Accuracy: 8287/10000 (82.870%)
Train Epoch: 45, Test set: Average loss: 1.0333, Accuracy: 8300/10000 (83.000%)
Train Epoch: 46, Test set: Average loss: 1.0348, Accuracy: 8299/10000 (82.990%)
Train Epoch: 47, Test set: Average loss: 1.0277, Accuracy: 8313/10000 (83.130%)
Train Epoch: 48, Test set: Average loss: 1.0232, Accuracy: 8308/10000 (83.080%)
Train Epoch: 49, Test set: Average loss: 1.0205, Accuracy: 8314/10000 (83.140%)
Train Epoch: 50, Test set: Average loss: 1.0210, Accuracy: 8319/10000 (83.190%)
Train Epoch: 51, Test set: Average loss: 1.0241, Accuracy: 8306/10000 (83.060%)
Train Epoch: 52, Test set: Average loss: 1.0131, Accuracy: 8336/10000 (83.360%)
Train Epoch: 53, Test set: Average loss: 1.0156, Accuracy: 8334/10000 (83.340%)
Train Epoch: 54, Test set: Average loss: 1.0110, Accuracy: 8340/10000 (83.400%)
Train Epoch: 55, Test set: Average loss: 1.0114, Accuracy: 8345/10000 (83.450%)
Train Epoch: 56, Test set: Average loss: 1.0106, Accuracy: 8328/10000 (83.280%)
Train Epoch: 57, Test set: Average loss: 1.0114, Accuracy: 8326/10000 (83.260%)
Train Epoch: 58, Test set: Average loss: 1.0068, Accuracy: 8361/10000 (83.610%)
Train Epoch: 59, Test set: Average loss: 0.9975, Accuracy: 8358/10000 (83.580%)
Train Epoch: 60, Test set: Average loss: 0.9995, Accuracy: 8358/10000 (83.580%)
Train Epoch: 61, Test set: Average loss: 0.9945, Accuracy: 8357/10000 (83.570%)
Train Epoch: 62, Test set: Average loss: 1.0070, Accuracy: 8359/10000 (83.590%)
Train Epoch: 63, Test set: Average loss: 0.9966, Accuracy: 8358/10000 (83.580%)
Train Epoch: 64, Test set: Average loss: 1.0031, Accuracy: 8370/10000 (83.700%)
Train Epoch: 65, Test set: Average loss: 0.9975, Accuracy: 8366/10000 (83.660%)
Train Epoch: 66, Test set: Average loss: 0.9908, Accuracy: 8373/10000 (83.730%)
Train Epoch: 67, Test set: Average loss: 0.9965, Accuracy: 8357/10000 (83.570%)
Train Epoch: 68, Test set: Average loss: 0.9910, Accuracy: 8362/10000 (83.620%)
Train Epoch: 69, Test set: Average loss: 0.9914, Accuracy: 8378/10000 (83.780%)
Train Epoch: 70, Test set: Average loss: 0.9841, Accuracy: 8381/10000 (83.810%)
Train Epoch: 71, Test set: Average loss: 0.9892, Accuracy: 8384/10000 (83.840%)
Train Epoch: 72, Test set: Average loss: 0.9914, Accuracy: 8373/10000 (83.730%)
Train Epoch: 73, Test set: Average loss: 0.9891, Accuracy: 8381/10000 (83.810%)
Train Epoch: 74, Test set: Average loss: 0.9849, Accuracy: 8374/10000 (83.740%)
Train Epoch: 75, Test set: Average loss: 0.9861, Accuracy: 8375/10000 (83.750%)
Train Epoch: 76, Test set: Average loss: 0.9821, Accuracy: 8391/10000 (83.910%)
Train Epoch: 77, Test set: Average loss: 0.9778, Accuracy: 8396/10000 (83.960%)
Train Epoch: 78, Test set: Average loss: 0.9723, Accuracy: 8406/10000 (84.060%)
Train Epoch: 79, Test set: Average loss: 0.9790, Accuracy: 8387/10000 (83.870%)
Train Epoch: 80, Test set: Average loss: 0.9817, Accuracy: 8400/10000 (84.000%)
Train Epoch: 81, Test set: Average loss: 0.9795, Accuracy: 8405/10000 (84.050%)
Train Epoch: 82, Test set: Average loss: 0.9710, Accuracy: 8409/10000 (84.090%)
Train Epoch: 83, Test set: Average loss: 0.9808, Accuracy: 8428/10000 (84.280%)
Train Epoch: 84, Test set: Average loss: 0.9756, Accuracy: 8421/10000 (84.210%)
Train Epoch: 85, Test set: Average loss: 0.9701, Accuracy: 8413/10000 (84.130%)
Train Epoch: 86, Test set: Average loss: 0.9673, Accuracy: 8408/10000 (84.080%)
Train Epoch: 87, Test set: Average loss: 0.9696, Accuracy: 8415/10000 (84.150%)
Train Epoch: 88, Test set: Average loss: 0.9666, Accuracy: 8415/10000 (84.150%)
Train Epoch: 89, Test set: Average loss: 0.9518, Accuracy: 8438/10000 (84.380%)
Train Epoch: 90, Test set: Average loss: 0.9639, Accuracy: 8414/10000 (84.140%)
Train Epoch: 91, Test set: Average loss: 0.9663, Accuracy: 8407/10000 (84.070%)
Train Epoch: 92, Test set: Average loss: 0.9595, Accuracy: 8422/10000 (84.220%)
Train Epoch: 93, Test set: Average loss: 0.9641, Accuracy: 8442/10000 (84.420%)
Train Epoch: 94, Test set: Average loss: 0.9594, Accuracy: 8439/10000 (84.390%)
Train Epoch: 95, Test set: Average loss: 0.9590, Accuracy: 8439/10000 (84.390%)
Train Epoch: 96, Test set: Average loss: 0.9625, Accuracy: 8438/10000 (84.380%)
Train Epoch: 97, Test set: Average loss: 0.9664, Accuracy: 8437/10000 (84.370%)
Train Epoch: 98, Test set: Average loss: 0.9640, Accuracy: 8428/10000 (84.280%)
Train Epoch: 99, Test set: Average loss: 0.9706, Accuracy: 8442/10000 (84.420%)
Train Epoch: 100, Test set: Average loss: 0.9549, Accuracy: 8449/10000 (84.490%)
Train Epoch: 101, Test set: Average loss: 0.9558, Accuracy: 8440/10000 (84.400%)
Train Epoch: 102, Test set: Average loss: 0.9604, Accuracy: 8450/10000 (84.500%)
Train Epoch: 103, Test set: Average loss: 0.9597, Accuracy: 8448/10000 (84.480%)
Train Epoch: 104, Test set: Average loss: 0.9508, Accuracy: 8437/10000 (84.370%)
Train Epoch: 105, Test set: Average loss: 0.9606, Accuracy: 8458/10000 (84.580%)
Train Epoch: 106, Test set: Average loss: 0.9595, Accuracy: 8446/10000 (84.460%)
Train Epoch: 107, Test set: Average loss: 0.9568, Accuracy: 8454/10000 (84.540%)
Train Epoch: 108, Test set: Average loss: 0.9571, Accuracy: 8437/10000 (84.370%)
Train Epoch: 109, Test set: Average loss: 0.9593, Accuracy: 8442/10000 (84.420%)
Train Epoch: 110, Test set: Average loss: 0.9490, Accuracy: 8445/10000 (84.450%)
Train Epoch: 111, Test set: Average loss: 0.9528, Accuracy: 8444/10000 (84.440%)
Train Epoch: 112, Test set: Average loss: 0.9505, Accuracy: 8448/10000 (84.480%)
Train Epoch: 113, Test set: Average loss: 0.9626, Accuracy: 8462/10000 (84.620%)
Train Epoch: 114, Test set: Average loss: 0.9589, Accuracy: 8461/10000 (84.610%)
Train Epoch: 115, Test set: Average loss: 0.9601, Accuracy: 8461/10000 (84.610%)
Train Epoch: 116, Test set: Average loss: 0.9581, Accuracy: 8456/10000 (84.560%)
Train Epoch: 117, Test set: Average loss: 0.9568, Accuracy: 8452/10000 (84.520%)
Train Epoch: 118, Test set: Average loss: 0.9541, Accuracy: 8449/10000 (84.490%)
Train Epoch: 119, Test set: Average loss: 0.9492, Accuracy: 8455/10000 (84.550%)
