Train Epoch: 1, Test set: Average loss: 1.4531, Accuracy: 6047/10000 (60.470%)
Train Epoch: 2, Test set: Average loss: 1.3529, Accuracy: 6232/10000 (62.320%)
Train Epoch: 3, Test set: Average loss: 1.3192, Accuracy: 6313/10000 (63.130%)
Train Epoch: 4, Test set: Average loss: 1.1526, Accuracy: 7205/10000 (72.050%)
Train Epoch: 5, Test set: Average loss: 0.9823, Accuracy: 8127/10000 (81.270%)
Train Epoch: 6, Test set: Average loss: 0.8629, Accuracy: 8540/10000 (85.400%)
Train Epoch: 7, Test set: Average loss: 0.7914, Accuracy: 8558/10000 (85.580%)
Train Epoch: 8, Test set: Average loss: 0.8081, Accuracy: 8665/10000 (86.650%)
Train Epoch: 9, Test set: Average loss: 0.7468, Accuracy: 8716/10000 (87.160%)
Train Epoch: 10, Test set: Average loss: 0.7513, Accuracy: 8716/10000 (87.160%)
Train Epoch: 11, Test set: Average loss: 0.7303, Accuracy: 8747/10000 (87.470%)
Train Epoch: 12, Test set: Average loss: 0.7108, Accuracy: 8768/10000 (87.680%)
Train Epoch: 13, Test set: Average loss: 0.7478, Accuracy: 8760/10000 (87.600%)
Train Epoch: 14, Test set: Average loss: 0.7094, Accuracy: 8809/10000 (88.090%)
Train Epoch: 15, Test set: Average loss: 0.6941, Accuracy: 8776/10000 (87.760%)
Train Epoch: 16, Test set: Average loss: 0.6958, Accuracy: 8861/10000 (88.610%)
Train Epoch: 17, Test set: Average loss: 0.6932, Accuracy: 8865/10000 (88.650%)
Train Epoch: 18, Test set: Average loss: 0.7066, Accuracy: 8852/10000 (88.520%)
Train Epoch: 19, Test set: Average loss: 0.6626, Accuracy: 8838/10000 (88.380%)
Train Epoch: 20, Test set: Average loss: 0.6782, Accuracy: 8845/10000 (88.450%)
Train Epoch: 21, Test set: Average loss: 0.6863, Accuracy: 8899/10000 (88.990%)
Train Epoch: 22, Test set: Average loss: 0.6554, Accuracy: 8893/10000 (88.930%)
Train Epoch: 23, Test set: Average loss: 0.6702, Accuracy: 8869/10000 (88.690%)
Train Epoch: 24, Test set: Average loss: 0.6536, Accuracy: 8897/10000 (88.970%)
Train Epoch: 25, Test set: Average loss: 0.6583, Accuracy: 8912/10000 (89.120%)
Train Epoch: 26, Test set: Average loss: 0.6619, Accuracy: 8927/10000 (89.270%)
Train Epoch: 27, Test set: Average loss: 0.6649, Accuracy: 8924/10000 (89.240%)
Train Epoch: 28, Test set: Average loss: 0.6425, Accuracy: 8931/10000 (89.310%)
Train Epoch: 29, Test set: Average loss: 0.6426, Accuracy: 8911/10000 (89.110%)
Train Epoch: 30, Test set: Average loss: 0.6301, Accuracy: 8905/10000 (89.050%)
Train Epoch: 31, Test set: Average loss: 0.6373, Accuracy: 8949/10000 (89.490%)
Train Epoch: 32, Test set: Average loss: 0.6159, Accuracy: 8921/10000 (89.210%)
Train Epoch: 33, Test set: Average loss: 0.6254, Accuracy: 8953/10000 (89.530%)
Train Epoch: 34, Test set: Average loss: 0.6356, Accuracy: 8947/10000 (89.470%)
Train Epoch: 35, Test set: Average loss: 0.6504, Accuracy: 8907/10000 (89.070%)
Train Epoch: 36, Test set: Average loss: 0.6381, Accuracy: 8949/10000 (89.490%)
Train Epoch: 37, Test set: Average loss: 0.6162, Accuracy: 8981/10000 (89.810%)
Train Epoch: 38, Test set: Average loss: 0.6471, Accuracy: 8987/10000 (89.870%)
Train Epoch: 39, Test set: Average loss: 0.6294, Accuracy: 8953/10000 (89.530%)
Train Epoch: 40, Test set: Average loss: 0.6172, Accuracy: 8941/10000 (89.410%)
Train Epoch: 41, Test set: Average loss: 0.6164, Accuracy: 8986/10000 (89.860%)
Train Epoch: 42, Test set: Average loss: 0.6146, Accuracy: 8988/10000 (89.880%)
Train Epoch: 43, Test set: Average loss: 0.5839, Accuracy: 9003/10000 (90.030%)
Train Epoch: 44, Test set: Average loss: 0.6115, Accuracy: 8928/10000 (89.280%)
Train Epoch: 45, Test set: Average loss: 0.5986, Accuracy: 9007/10000 (90.070%)
Train Epoch: 46, Test set: Average loss: 0.6054, Accuracy: 9006/10000 (90.060%)
Train Epoch: 47, Test set: Average loss: 0.5929, Accuracy: 9016/10000 (90.160%)
